x,y,z,label
-0.1033,-0.0005,-1.0139,2
-0.1084,-0.0004,-1.0258,2
-0.1005,-0.0002,-1.0277,2
-0.1034,0.0005,-1.0189,2
-0.1039,-0.0002,-1.0187,2
-0.101,-0.001,-1.0165,2
-0.1007,-0.0009,-1.0142,2
-0.1022,-0.0006,-1.015,2
-0.1025,-0.0001,-1.0161,2
-0.1017,0.0005,-1.0121,2
-0.1038,0.0001,-1.0123,2
-0.1021,-0.0004,-1.0153,2
-0.1018,-0.0012,-1.0173,2
-0.103,-0.0006,-1.0156,2
-0.1014,-0.0011,-1.0159,2
-0.1011,-0.0006,-1.0153,2
-0.1017,-0.0009,-1.0093,2
-0.1022,-0.0005,-1.0144,2
-0.1028,-0.0001,-1.0139,2
-0.1017,-0.0006,-1.0146,2
-0.1024,-0.0006,-1.0159,2
-0.1017,-0.0006,-1.0161,2
-0.101,-0.0005,-1.016,2
-0.1,-0.0009,-1.01,2
-0.1003,-0.0004,-1.0267,2
-0.1012,-0.0001,-1.0105,2
-0.103,-0.0005,-1.0121,2
-0.1008,-0.0007,-1.0183,2
-0.1023,-0.0006,-1.0172,2
-0.1025,-0.0009,-1.0156,2
-0.1006,-0.0005,-1.0156,2
-0.1021,-0.0004,-1.0151,2
-0.1022,-0.0007,-1.0038,2
-0.103,-0.0004,-1.0084,2
-0.1034,0.0002,-1.0125,2
-0.1025,-0.0007,-1.0145,2
-0.1012,-0.0006,-1.0148,2
-0.1021,-0.0005,-1.0148,2
-0.1021,-0.0006,-1.0155,2
-0.1021,-0.0007,-1.0151,2
-0.1014,-0.0004,-1.0148,2
-0.1016,0.0,-1.0123,2
-0.1011,0.0001,-1.0164,2
-0.1016,-0.0006,-1.0148,2
-0.1014,-0.0004,-1.0148,2
-0.1013,-0.0007,-1.015,2
-0.1014,-0.0006,-1.0153,2
-0.1018,-0.0002,-1.0165,2
-0.1017,-0.0005,-1.0258,2
-0.1017,-0.0005,-1.0242,2
-0.0978,-0.0016,-1.0184,2
-0.1012,-0.0007,-1.0157,2
-0.1012,-0.0006,-1.0154,2
-0.1011,-0.0005,-1.0157,2
-0.1005,-0.0005,-1.0139,2
-0.1027,0.0,-1.0157,2
-0.1012,-0.0006,-1.0157,2
-0.1022,-0.0006,-1.0146,2
-0.1024,-0.0005,-1.0145,2
-0.1014,-0.0007,-1.0148,2
-0.1023,-0.0007,-1.0148,2
-0.1021,-0.0006,-1.0155,2
-0.1029,-0.0005,-1.0153,2
-0.1012,-0.0006,-1.0153,2
-0.1022,-0.0009,-1.0156,2
-0.101,-0.0002,-1.016,2
-0.1021,-0.0005,-1.0133,2
-0.1024,-0.0006,-1.0138,2
-0.1005,-0.0007,-1.0149,2
-0.1025,-0.0006,-1.0162,2
-0.0999,-0.0004,-1.0157,2
-0.1012,-0.0002,-1.0155,2
-0.1005,-0.0005,-1.0148,2
-0.1013,-0.0005,-1.0149,2
-0.1016,-0.0007,-1.0144,2
-0.1023,-0.0006,-1.0155,2
-0.1017,-0.0004,-1.0146,2
-0.1014,-0.0004,-1.0151,2
-0.1028,-0.0006,-1.0138,2
-0.1017,-0.0004,-1.0151,2
-0.1008,-0.001,-1.0148,2
-0.1023,0.0,-1.0181,2
-0.1022,-0.0006,-1.014,2
-0.1016,-0.0006,-1.0172,2
-0.1014,-0.0006,-1.0153,2
-0.1025,-0.0004,-1.0167,2
-0.1019,-0.0006,-1.0153,2
-0.1027,-0.0005,-1.0157,2
-0.1025,-0.0006,-1.0156,2
-0.1023,-0.0006,-1.0117,2
-0.1023,-0.001,-1.0142,2
-0.1016,-0.0007,-1.0167,2
-0.1012,-0.0004,-1.0156,2
-0.1023,0.0002,-1.0162,2
-0.1012,-0.0004,-1.0157,2
-0.1016,-0.0005,-1.0151,2
-0.1017,-0.0006,-1.0078,2
-0.1023,-0.0007,-1.0088,2
-0.1014,-0.0004,-1.0132,2
-0.1022,-0.0007,-1.0171,2
-0.1019,-0.0005,-1.016,2
-0.1022,-0.0006,-1.0159,2
-0.1024,-0.0004,-1.0168,2
-0.1069,-0.0006,-1.0222,2
-0.0995,-0.0006,-1.0272,2
-0.104,-0.0004,-1.019,2
-0.1018,-0.0006,-1.0164,2
-0.1012,-0.0004,-1.0148,2
-0.1025,-0.0005,-1.0139,2
-0.1025,-0.0006,-1.0135,2
-0.1019,-0.0011,-1.0153,2
-0.1027,0.0,-1.0183,2
-0.1036,-0.0004,-1.0114,2
-0.1022,-0.0001,-1.0167,2
-0.1029,-0.0005,-1.0179,2
-0.1029,-0.0005,-1.0159,2
-0.1016,-0.0007,-1.0139,2
-0.1021,-0.0005,-1.0127,2
-0.1023,-0.0007,-1.0146,2
-0.101,0.0001,-1.0156,2
-0.1023,-0.0007,-1.0155,2
-0.1021,-0.0006,-1.0135,2
-0.103,-0.0006,-1.0137,2
-0.1022,-0.0009,-1.014,2
-0.1013,-0.0006,-1.0155,2
-0.1027,-0.0006,-1.0148,2
-0.1025,-0.0007,-1.0151,2
-0.1013,-0.0006,-1.015,2
-0.1011,-0.0007,-1.0149,2
-0.1012,-0.0005,-1.0175,2
-0.1023,-0.0006,-1.0161,2
-0.1012,-0.0011,-1.016,2
-0.1016,-0.001,-1.0155,2
-0.1021,-0.0007,-1.0156,2
-0.1011,-0.0006,-1.0144,2
-0.1029,-0.0006,-1.0155,2
-0.1016,-0.0007,-1.015,2
-0.1003,-0.0005,-1.0157,2
-0.1021,-0.0001,-1.0164,2
-0.1023,-0.0011,-1.015,2
-0.1017,-0.0005,-1.0137,2
-0.1017,-0.0006,-1.0153,2
-0.1018,-0.0002,-1.0165,2
-0.1021,-0.0006,-1.0157,2
-0.1019,-0.0006,-1.016,2
-0.1018,-0.0006,-1.0153,2
-0.1008,-0.0009,-1.0155,2
-0.101,-0.0006,-1.0161,2
-0.1016,-0.0004,-1.015,2
-0.1022,-0.0005,-1.0156,2
-0.1017,-0.0011,-1.0159,2
-0.1013,-0.0004,-1.017,2
-0.1016,-0.0001,-1.0161,2
-0.1013,-0.0006,-1.0153,2
-0.1014,-0.0005,-1.0157,2
-0.1018,-0.0009,-1.0143,2
-0.1018,-0.0001,-1.0145,2
-0.1019,-0.0005,-1.0157,2
-0.1022,-0.0009,-1.0154,2
-0.1014,-0.0007,-1.0144,2
-0.101,-0.0005,-1.0155,2
-0.1016,-0.001,-1.0156,2
-0.1023,-0.0007,-1.0149,2
-0.1014,-0.0007,-1.0157,2
-0.1016,-0.0007,-1.0151,2
-0.1012,-0.0006,-1.0148,2
-0.1016,-0.0005,-1.0142,2
-0.1013,-0.0006,-1.0142,2
-0.1017,-0.0005,-1.0162,2
-0.1013,-0.0005,-1.0142,2
-0.1021,-0.0005,-1.0151,2
-0.1018,-0.0001,-1.0139,2
-0.1024,-0.0005,-1.0178,2
-0.1017,-0.0005,-1.0153,2
-0.101,-0.0009,-1.0168,2
-0.1017,-0.0007,-1.0154,2
-0.1011,-0.0005,-1.0155,2
-0.1023,-0.0002,-1.016,2
-0.1019,-0.0006,-1.0157,2
-0.1013,-0.0002,-1.0161,2
-0.1023,-0.0007,-1.0165,2
-0.1019,-0.0007,-1.0166,2
-0.1014,-0.0005,-1.0164,2
-0.1018,-0.0002,-1.0162,2
-0.1016,-0.0002,-1.0161,2
-0.1022,0.0004,-1.0157,2
-0.1014,-0.0007,-1.0156,2
-0.1012,-0.0005,-1.0168,2
-0.1017,-0.0007,-1.0165,2
-0.1013,-0.0004,-1.0162,2
-0.1013,-0.0005,-1.016,2
-0.1016,-0.0004,-1.0145,2
-0.1016,-0.0007,-1.0159,2
-0.1016,-0.001,-1.0161,2
-0.1025,-0.0007,-1.016,2
-0.1018,-0.0005,-1.016,2
-0.1022,-0.0005,-1.0149,2
-0.101,-0.0007,-1.0153,2
-0.1021,-0.0006,-1.0137,2
-0.1018,-0.0006,-1.0146,2
-0.1028,-0.0004,-1.017,2
-0.1021,-0.0007,-1.0143,2
-0.1023,-0.0002,-1.0175,2
-0.1014,-0.0005,-1.0138,2
-0.1025,-0.0006,-1.0178,2
-0.1044,-0.0007,-1.0101,2
-0.1007,-0.0005,-1.0153,2
-0.1045,0.0007,-1.0139,2
-0.1025,-0.0004,-1.0157,2
-0.101,-0.0007,-1.0155,2
-0.1016,-0.0006,-1.014,2
-0.1027,-0.0006,-1.0128,2
-0.1006,-0.0011,-1.0145,2
-0.1013,-0.0005,-1.0155,2
-0.1019,-0.0013,-1.0155,2
-0.1006,-0.0012,-1.0104,2
-0.1072,0.0012,-1.0111,2
-0.1038,0.0002,-1.0125,2
-0.1017,-0.0007,-1.015,2
-0.1028,0.0001,-1.0176,2
-0.1019,-0.0011,-1.0168,2
-0.1005,-0.0015,-1.0139,2
-0.1022,0.0011,-1.0203,2
-0.1018,0.0002,-1.0123,2
-0.099,-0.0015,-1.0111,2
-0.1035,-0.0011,-1.0131,2
-0.1063,-0.0006,-1.0165,2
-0.1,-0.0004,-1.0167,2
-0.1028,0.0004,-1.0165,2
-0.1019,0.0004,-1.016,2
-0.1014,-0.0007,-1.0159,2
-0.1013,-0.0011,-1.016,2
-0.1024,-0.0007,-1.0161,2
-0.1008,-0.0009,-1.0155,2
-0.0996,-0.0004,-1.0151,2
-0.1028,-0.0001,-1.0148,2
-0.1016,-0.0004,-1.0153,2
-0.1023,-0.0009,-1.0142,2
-0.1024,-0.0006,-1.0146,2
-0.1025,-0.0006,-1.0157,2
-0.1012,-0.0006,-1.0166,2
-0.101,-0.0005,-1.0154,2
-0.1035,-0.0005,-1.0171,2
-0.0979,-0.0006,-1.0177,2
-0.1029,-0.0006,-1.0175,2
-0.1006,-0.0009,-1.0155,2
-0.1002,-0.0006,-1.0148,2
-0.0985,-0.0001,-1.0148,2
-0.103,0.0,-1.0148,2
-0.0995,-0.0005,-1.0146,2
-0.1007,-0.0006,-1.0138,2
-0.1041,0.0016,-1.0145,2
-0.1024,0.0005,-1.0153,2
-0.1025,-0.0006,-1.0111,2
-0.1019,-0.0002,-1.0157,2
-0.1028,-0.0009,-1.0143,2
-0.0996,-0.001,-1.0121,2
-0.1028,-0.0006,-1.0138,2
-0.1027,-0.0006,-1.0044,2
-0.1036,-0.0002,-0.9998,2
-0.1031,0.0005,-1.012,2
-0.1025,-0.0001,-1.017,2
-0.1006,-0.0005,-1.0151,2
-0.1011,-0.0002,-1.0143,2
-0.1036,-0.0006,-1.015,2
-0.0989,-0.0006,-1.0131,2
-0.1031,-0.0006,-1.0099,2
-0.1016,-0.0006,-1.0137,2
-0.1022,-0.0006,-1.0164,2
-0.1013,-0.0005,-1.0203,2
-0.1018,-0.0004,-1.0179,2
-0.1023,-0.0005,-1.0145,2
-0.1017,-0.001,-1.0128,2
-0.1052,-0.001,-1.015,2
-0.1005,-0.0005,-1.0227,2
-0.103,0.0002,-1.0178,2
-0.1022,-0.0005,-1.0153,2
-0.1019,-0.0006,-1.0128,2
-0.1023,-0.001,-1.0155,2
-0.1014,-0.0009,-1.0156,2
-0.0988,-0.002,-1.0078,2
-0.1028,-0.001,-1.0043,2
-0.1046,0.0001,-1.0109,2
-0.1018,-0.0005,-1.015,2
-0.1025,-0.001,-1.0168,2
-0.1019,-0.001,-1.0171,2
-0.1024,-0.0006,-1.0168,2
-0.101,-0.0002,-1.0161,2
-0.1021,-0.0007,-1.0157,2
-0.1018,-0.0005,-1.0167,2
-0.1017,-0.0007,-1.0148,2
-0.1016,-0.0006,-1.0157,2
-0.1012,-0.0007,-1.0157,2
-0.1013,-0.0006,-1.0148,2
-0.1012,-0.0005,-1.0161,2
-0.1014,-0.0006,-1.0172,2
-0.1018,-0.0004,-1.0154,2
-0.1018,-0.0002,-1.0153,2
-0.1022,-0.0002,-1.0146,2
-0.1016,-0.0007,-1.0162,2
-0.1019,-0.0006,-1.0157,2
-0.1021,-0.0006,-1.0149,2
-0.1016,-0.0006,-1.0154,2
-0.1024,-0.0005,-1.0164,2
-0.1013,-0.0006,-1.0149,2
-0.1014,-0.0004,-1.0138,2
-0.101,-0.0017,-1.011,2
-0.1001,-0.0017,-1.0183,2
-0.1018,-0.001,-1.0168,2
-0.1016,-0.0006,-1.0151,2
-0.1008,0.0,-1.0155,2
-0.1017,-0.0007,-1.0176,2
-0.1022,-0.0006,-1.0139,2
-0.0977,-0.001,-1.0101,2
-0.1017,-0.0007,-1.005,2
-0.1027,-0.0002,-1.012,2
-0.1011,-0.0007,-1.0134,2
-0.1017,-0.0007,-1.0153,2
-0.1021,-0.0005,-1.0168,2
-0.1016,-0.0007,-1.0166,2
-0.1022,0.0,-1.0288,2
-0.1005,-0.0009,-1.027,2
-0.1,-0.0016,-1.0182,2
-0.0995,-0.0013,-1.0161,2
-0.1019,-0.0006,-1.0166,2
-0.1017,-0.0006,-1.0148,2
-0.1008,-0.0007,-1.0139,2
-0.104,0.0013,-1.0161,2
-0.1025,-0.0001,-1.0157,2
-0.0986,-0.0009,-1.0155,2
-0.1027,-0.0006,-1.0153,2
-0.101,-0.0004,-1.0148,2
-0.1003,-0.0005,-1.0151,2
-0.1012,-0.0004,-1.0144,2
-0.1006,0.0012,-1.0215,2
-0.104,0.0001,-1.0161,2
-0.0985,-0.0011,-1.0142,2
-0.1003,-0.0012,-1.0148,2
-0.1016,-0.0007,-1.0151,2
-0.1003,-0.001,-1.0151,2
-0.1013,-0.0005,-1.0155,2
-0.1025,-0.001,-1.0034,2
-0.1017,-0.0004,-1.0073,2
-0.1022,0.0,-1.0128,2
-0.1018,-0.0005,-1.017,2
-0.101,-0.0004,-1.0157,2
-0.1022,-0.0002,-1.0151,2
-0.1012,-0.0005,-1.0156,2
-0.1003,-0.0005,-1.0143,2
-0.1023,-0.0005,-1.0139,2
-0.0986,-0.0006,-1.0183,2
-0.1007,-0.0004,-1.0182,2
-0.1024,-0.0006,-1.015,2
-0.1008,-0.0007,-1.0149,2
-0.1017,-0.0005,-1.0139,2
-0.1025,-0.0011,-1.0146,2
-0.1017,-0.0002,-1.0146,2
-0.1017,-0.0006,-1.0168,2
-0.1013,-0.0005,-1.0197,2
-0.1008,-0.0015,-1.0171,2
-0.1018,-0.0001,-1.0138,2
-0.1002,-0.0007,-1.0164,2
-0.101,-0.0005,-1.0187,2
-0.1024,-0.0009,-1.0171,2
-0.1024,-0.0009,-1.0176,2
-0.1014,-0.0004,-1.015,2
-0.1033,-0.0005,-1.016,2
-0.1017,-0.0007,-1.0154,2
-0.1019,-0.0006,-1.0184,2
-0.1023,-0.0006,-1.0175,2
-0.1022,-0.0006,-1.0176,2
-0.1019,-0.0005,-1.0161,2
-0.1002,-0.0005,-1.0146,2
-0.1022,-0.0006,-1.017,2
-0.1022,-0.0006,-1.0165,2
-0.1022,-0.0002,-1.0155,2
-0.1021,-0.0006,-1.0156,2
-0.1014,-0.0005,-1.016,2
-0.1019,-0.0009,-1.0157,2
-0.1042,-0.0006,-1.0159,2
-0.1012,-0.0005,-1.0179,2
-0.1018,-0.0006,-1.0144,2
-0.1016,-0.0009,-1.0165,2
-0.1017,-0.0004,-1.0148,2
-0.1019,-0.0005,-1.0154,2
-0.1018,-0.0006,-1.0142,2
-0.1017,-0.0004,-1.0146,2
-0.1014,-0.0009,-1.0148,2
-0.101,-0.0007,-1.0164,2
-0.1018,-0.0006,-1.0154,2
-0.1021,0.0004,-1.0154,2
-0.1019,-0.0005,-1.0149,2
-0.103,-0.0001,-1.0153,2
-0.1014,-0.0006,-1.0219,2
-0.1013,-0.0005,-1.0193,2
-0.101,-0.0006,-1.0181,2
-0.1022,-0.0007,-1.0155,2
-0.1016,-0.0005,-1.0159,2
-0.1018,-0.0005,-1.0145,2
-0.1014,-0.0006,-1.0134,2
-0.1017,-0.0006,-1.0148,2
-0.1017,-0.0007,-1.0156,2
-0.101,-0.0005,-1.0109,2
-0.1022,0.0006,-1.011,2
-0.1013,-0.0006,-1.012,2
-0.1021,-0.0007,-1.0142,2
-0.1008,-0.0005,-1.0164,2
-0.1008,-0.0007,-1.0171,2
-0.1017,-0.0005,-1.0161,2
-0.1014,-0.0006,-1.0155,2
-0.0977,-0.001,-1.0167,2
-0.1028,-0.0009,-1.0089,2
-0.1012,-0.0012,-1.0177,2
-0.1005,-0.001,-1.0151,2
-0.1014,-0.0005,-1.0153,2
-0.1013,-0.0004,-1.0165,2
-0.101,-0.0004,-1.0173,2
-0.1002,-0.0011,-1.0155,2
-0.1028,-0.0001,-1.0122,2
-0.1022,-0.0002,-1.01,2
-0.1016,-0.0004,-1.0128,2
-0.1013,-0.0005,-1.0161,2
-0.1013,-0.0009,-1.014,2
-0.1012,-0.0007,-1.016,2
-0.1019,-0.0006,-1.015,2
-0.1005,-0.0005,-1.0126,2
-0.1035,-0.0007,-1.0078,2
-0.1,-0.0022,-1.0145,2
-0.1022,-0.0009,-1.0159,2
-0.1018,-0.0005,-1.0166,2
-0.1019,-0.0006,-1.0156,2
-0.1014,-0.0006,-1.0154,2
-0.1027,-0.0001,-1.0144,2
-0.101,-0.001,-1.0262,2
-0.1021,-0.0015,-1.0243,2
-0.1013,-0.0006,-1.0171,2
-0.0997,-0.0005,-1.0148,2
-0.1021,-0.0006,-1.0155,2
-0.1029,0.0004,-1.0164,2
-0.1016,-0.0006,-1.0145,2
-0.1016,-0.0005,-1.0164,2
-0.0983,-0.0006,-1.0057,2
-0.1024,-0.0006,-1.0028,2
-0.1013,-0.001,-1.0142,2
-0.1,-0.001,-1.0145,2
-0.1022,-0.0006,-1.0139,2
-0.1022,-0.0005,-1.0175,2
-0.1011,-0.0011,-1.0178,2
-0.1008,-0.0009,-1.0154,2
-0.1017,-0.0006,-1.0144,2
-0.1008,-0.0007,-1.016,2
-0.1033,-0.0001,-1.0184,2
-0.1014,-0.0006,-1.0164,2
-0.1019,-0.0002,-1.0177,2
-0.1017,-0.0002,-1.0154,2
-0.1011,-0.0004,-1.0153,2
-0.1014,-0.0007,-1.0176,2
-0.1025,-0.0007,-1.0162,2
-0.1025,-0.0001,-1.016,2
-0.1011,-0.0001,-1.0156,2
-0.1013,-0.0004,-1.0164,2
-0.1017,-0.0006,-1.0139,2
-0.1013,-0.0005,-1.0155,2
-0.1019,-0.0007,-1.0155,2
-0.1016,-0.0007,-1.0157,2
-0.1007,-0.0004,-1.0139,2
-0.1013,0.0001,-1.0154,2
-0.1008,-0.0007,-1.0155,2
-0.1013,-0.0005,-1.0154,2
-0.1014,-0.0005,-1.0159,2
-0.1018,-0.0002,-1.0151,2
-0.1014,-0.0005,-1.0151,2
-0.1022,-0.0005,-1.0159,2
-0.1023,0.0,-1.0154,2
-0.1017,-0.0006,-1.0159,2
-0.1016,-0.0007,-1.0145,2
-0.1017,-0.0004,-1.014,2
-0.1018,-0.0005,-1.0151,2
-0.1019,-0.0002,-1.0138,2
-0.1024,-0.0009,-1.0127,2
-0.1017,-0.0009,-1.0123,2
-0.1022,-0.0007,-1.0128,2
-0.1027,-0.0006,-1.016,2
-0.1024,-0.0006,-1.0154,2
-0.1021,-0.0001,-1.0149,2
-0.1021,-0.0006,-1.0153,2
-0.1016,-0.0007,-1.0159,2
-0.1013,-0.0004,-1.0145,2
-0.1025,-0.0004,-1.0153,2
-0.1001,-0.0005,-1.0139,2
-0.1018,-0.001,-1.0123,2
-0.1001,-0.0006,-1.0155,2
-0.1018,-0.0006,-1.016,2
-0.1028,-0.0006,-1.0168,2
-0.1022,-0.0005,-1.0151,2
-0.1023,-0.0004,-1.0168,2
-0.1042,-0.0005,-1.0206,2
-0.1003,-0.001,-1.0176,2
-0.1022,-0.0001,-1.0172,2
-0.1028,-0.0004,-1.0175,2
-0.101,-0.0016,-1.017,2
-0.1014,-0.0006,-1.0154,2
-0.1016,-0.0007,-1.0156,2
-0.1006,-0.0004,-1.0143,2
-0.1022,-0.0004,-1.0157,2
-0.1017,-0.0006,-1.016,2
-0.1019,-0.0005,-1.0151,2
-0.1008,-0.0004,-1.0138,2
-0.1029,-0.0005,-1.0145,2
-0.1025,-0.0005,-1.0151,2
-0.1019,-0.0001,-1.0181,2
-0.1018,0.0002,-1.0145,2
-0.1023,-0.0004,-1.0175,2
-0.1011,-0.0006,-1.0149,2
-0.1019,-0.0006,-1.0168,2
-0.1022,-0.0006,-1.0154,2
-0.1024,-0.0005,-1.0155,2
-0.1025,-0.0007,-1.0148,2
-0.1017,-0.0004,-1.0149,2
-0.1021,0.0,-1.016,2
-0.1018,-0.0007,-1.0155,2
-0.1012,-0.0007,-1.0137,2
-0.1018,-0.0006,-1.0149,2
-0.1034,-0.0002,-1.015,2
-0.1017,0.0,-1.0161,2
-0.1019,-0.0006,-1.0149,2
-0.1025,-0.0001,-1.0154,2
-0.1018,-0.0007,-1.017,2
-0.1018,-0.0005,-1.0157,2
-0.1024,-0.0005,-1.016,2
-0.1011,-0.0005,-1.0154,2
-0.1013,-0.0006,-1.0162,2
-0.1018,-0.0004,-1.015,2
-0.1023,-0.0005,-1.0149,2
-0.1025,-0.0002,-1.0162,2
-0.1016,-0.0006,-1.0153,2
-0.1013,-0.0005,-1.0155,2
-0.1016,-0.0006,-1.0165,2
-0.1025,-0.0006,-1.0153,2
-0.1018,-0.0007,-1.0149,2
-0.1023,0.0001,-1.0172,2
-0.103,-0.0006,-1.0153,2
-0.1018,-0.0004,-1.0173,2
-0.1024,-0.0004,-1.0156,2
-0.1021,-0.0006,-1.016,2
-0.1017,-0.0005,-1.0172,2
-0.1019,-0.0005,-1.016,2
-0.1017,-0.0007,-1.0166,2
-0.1021,0.0,-1.0144,2
-0.1021,-0.0005,-1.0161,2
-0.1022,-0.0006,-1.0162,2
-0.1016,-0.0006,-1.0159,2
-0.1019,-0.0006,-1.0159,2
-0.1012,-0.0006,-1.0151,2
-0.1023,-0.0006,-1.0159,2
-0.1024,-0.0009,-1.0128,2
-0.101,-0.0007,-1.0153,2
-0.1021,-0.0005,-1.0155,2
-0.1029,-0.0009,-1.0146,2
-0.1019,-0.0007,-1.0148,2
-0.1011,-0.0007,-1.0161,2
-0.1013,-0.0005,-1.015,2
-0.1016,-0.0009,-1.0155,2
-0.101,-0.0005,-1.0148,2
-0.1021,-0.0006,-1.0137,2
-0.1018,-0.0006,-1.0135,2
-0.1023,-0.0002,-1.0149,2
-0.1016,-0.0004,-1.0151,2
-0.101,-0.0006,-1.0145,2
-0.1011,-0.0004,-1.014,2
-0.1022,-0.0005,-1.0151,2
-0.1017,-0.0005,-1.0149,2
-0.1018,-0.0011,-1.0145,2
-0.101,-0.0009,-1.0154,2
-0.1022,-0.0004,-1.0153,2
-0.1018,-0.0002,-1.015,2
-0.1012,-0.0007,-1.014,2
-0.1018,0.0002,-1.0159,2
-0.1016,-0.0002,-1.0161,2
-0.1019,-0.0006,-1.017,2
-0.1019,-0.0007,-1.0155,2
-0.101,-0.0007,-1.0156,2
-0.1013,0.0,-1.017,2
-0.1018,-0.0005,-1.0153,2
-0.1022,-0.0006,-1.0161,2
-0.1013,-0.0009,-1.0166,2
-0.103,-0.0011,-1.0151,2
-0.1027,-0.0006,-1.0154,2
-0.1019,-0.0006,-1.0167,2
-0.1011,-0.0007,-1.0162,2
-0.1022,0.0002,-1.0133,2
-0.1017,0.0004,-1.0138,2
-0.1005,-0.0007,-1.0155,2
-0.1019,-0.0017,-1.0155,2
-0.1005,-0.0006,-1.0149,2
-0.1011,-0.0006,-1.0135,2
-0.1018,-0.0006,-1.015,2
-0.1016,-0.0004,-1.0177,2
-0.1001,-0.0007,-1.0132,2
-0.1034,-0.0005,-1.0155,2
-0.1018,-0.0004,-1.015,2
-0.1007,0.0,-1.0175,2
-0.1017,-0.0006,-1.0156,2
-0.1019,-0.0004,-1.0159,2
-0.1019,-0.0002,-1.0155,2
-0.1013,-0.0007,-1.0145,2
-0.1022,-0.0005,-1.0143,2
-0.1013,-0.0005,-1.0154,2
-0.1039,-0.0007,-1.0228,2
-0.1002,-0.0006,-1.0219,2
-0.1025,-0.0009,-1.0205,2
-0.1003,-0.0004,-1.016,2
-0.0995,-0.0005,-1.0167,2
-0.1014,-0.0005,-1.0154,2
-0.1016,-0.0009,-1.0151,2
-0.1012,-0.0006,-1.0156,2
-0.1028,0.0,-1.0161,2
-0.1033,0.0009,-1.0106,2
-0.1022,0.0002,-1.0093,2
-0.1021,-0.0005,-1.0117,2
-0.1024,-0.0006,-1.0159,2
-0.1002,-0.0006,-1.0148,2
-0.1008,-0.0011,-1.0157,2
-0.103,-0.0005,-1.0151,2
-0.1006,-0.0006,-1.0156,2
-0.1008,-0.0006,-1.0149,2
-0.1013,-0.002,-1.0092,2
-0.0991,-0.0007,-1.0198,2
-0.1007,-0.0009,-1.0181,2
-0.1028,-0.0004,-1.0165,2
-0.1013,-0.0006,-1.0143,2
-0.1021,0.0,-1.0178,2
-0.0989,-0.0006,-1.0121,2
-0.1018,-0.0016,-1.009,2
-0.0989,-0.0023,-1.0182,2
-0.1019,-0.0007,-1.016,2
-0.1021,-0.0004,-1.0149,2
-0.1003,-0.0006,-1.0151,2
-0.1034,-0.0004,-1.0154,2
-0.1021,-0.0005,-1.0153,2
-0.101,-0.0005,-1.0143,2
-0.1014,-0.0004,-1.0149,2
-0.1044,-0.0015,-1.0015,2
-0.1013,-0.0006,-1.0037,2
-0.1074,0.0017,-1.0104,2
-0.1044,0.0009,-1.0126,2
-0.1008,-0.0007,-1.0145,2
-0.1027,-0.0006,-1.0151,2
-0.1035,-0.0009,-1.0156,2
-0.1016,-0.0011,-1.0162,2
-0.1008,-0.0005,-1.0153,2
-0.1041,-0.0001,-1.0157,2
-0.1005,-0.0001,-1.0135,2
-0.1024,-0.0006,-1.0153,2
-0.1039,-0.0006,-1.0155,2
-0.1014,-0.0009,-1.0146,2
-0.1014,-0.0004,-1.0138,2
-0.1034,-0.0007,-1.0144,2
-0.1019,-0.0002,-1.0161,2
-0.1008,-0.0004,-1.015,2
-0.1028,-0.0004,-1.0151,2
-0.1019,-0.0005,-1.0156,2
-0.1024,-0.0006,-1.0155,2
-0.1021,-0.0004,-1.014,2
-0.1021,-0.0001,-1.0167,2
-0.1012,-0.0001,-1.0154,2
-0.1013,-0.0006,-1.0164,2
-0.1028,-0.0006,-1.0149,2
-0.1008,-0.0006,-1.0167,2
-0.1029,-0.0006,-1.0153,2
-0.1021,-0.0006,-1.0157,2
-0.1031,-0.0005,-1.0156,2
-0.1019,-0.0006,-1.0156,2
-0.1023,-0.0005,-1.0159,2
-0.1024,-0.0004,-1.017,2
-0.1016,-0.0007,-1.0166,2
-0.1022,-0.0006,-1.0151,2
-0.1023,-0.0002,-1.0175,2
-0.1008,-0.0005,-1.0155,2
-0.1019,-0.0005,-1.0157,2
-0.1025,-0.0006,-1.0148,2
-0.101,-0.0002,-1.0154,2
-0.1027,-0.0001,-1.0156,2
-0.103,-0.0005,-1.0149,2
-0.1025,-0.0006,-1.0146,2
-0.1022,-0.0005,-1.015,2
-0.101,-0.0005,-1.0146,2
-0.1025,-0.0002,-1.0162,2
-0.1017,-0.0009,-1.0175,2
-0.1008,-0.0005,-1.0139,2
-0.1023,0.0,-1.0173,2
-0.1021,-0.0011,-1.0157,2
-0.1014,-0.0006,-1.0162,2
-0.1016,-0.0006,-1.0155,2
-0.1021,-0.0006,-1.0153,2
-0.1013,-0.0006,-1.0159,2
-0.1018,-0.0007,-1.0139,2
-0.1008,-0.0006,-1.0157,2
-0.1019,-0.0007,-1.0154,2
-0.1021,-0.0005,-1.0162,2
-0.1012,-0.0007,-1.0151,2
-0.1013,-0.0005,-1.0151,2
-0.1021,-0.0009,-1.0148,2
-0.1019,-0.0006,-1.0157,2
-0.1014,-0.0006,-1.0155,2
-0.1013,-0.0002,-1.016,2
-0.1011,-0.0005,-1.0151,2
-0.1006,-0.0007,-1.0162,2
-0.1003,-0.0005,-1.0149,2
-0.1012,-0.0006,-1.016,2
